scheme,step,hour,load,slice,slice_name,offered_mbps,delivered_mbps,radio_mbps,compute_cap_mbps,eta,d_e2e_ms,d_transport_ms,d_proc_ms,violated,placement
S3,108,13,0.4,2,YOLO,6.0,6.0,70.20195154905859,6.72,1.2564862887739943,42.08914112769411,26.0,16.07142857142857,0,edge/edge/edge
S3,108,13,0.4,3,VIDEO,12.8,12.8,85.11124582351741,14.336000000000002,1.3724050243474173,51.64154284318394,44.0,7.142857142857142,0,regional/regional/regional
S3,108,13,0.4,4,CPU-OFF,3.2,3.2,70.66388524242775,3.5840000000000005,1.3741129331768267,147.07903107796642,64.0,80.35714285714285,0,central/central/central
S3,108,13,0.4,5,MQTT,0.8,0.8,30.612904697414987,0.8960000000000001,0.5952911890212724,69.49212828090603,64.0,2.6785714285714284,0,central/central/central
S3,109,13,0.4,1,BE-DL,8.0,8.0,125.11488619282848,8.96,2.539152836618056,66.82761134252551,64.0,2.0,0,central/central/central
S3,109,13,0.4,2,YOLO,6.0,6.0,51.22091124448094,6.72,0.9121434785132697,44.6213902777971,26.0,16.07142857142857,0,edge/edge/edge
S3,109,13,0.4,3,VIDEO,12.8,12.8,54.841177597018905,14.336000000000002,0.7945375503813044,51.78856172607842,44.0,7.142857142857142,0,regional/regional/regional
S3,109,13,0.4,4,CPU-OFF,3.2,3.2,65.45050485956256,3.5840000000000005,1.3282898632550406,147.0074840390781,64.0,80.35714285714285,0,central/central/central
S3,109,13,0.4,5,MQTT,0.8,0.8,71.32062136753227,0.8960000000000001,1.4474213546070596,66.8564381178596,64.0,2.6785714285714284,0,central/central/central
S3,110,13,0.4,1,BE-DL,8.0,8.0,57.52503765339129,8.96,1.1022870937503386,69.10377679377015,64.0,2.0,0,central/central/central
S3,110,13,0.4,2,YOLO,6.0,6.0,71.10699221644286,6.72,1.307326966793773,43.198878566775214,26.0,16.07142857142857,0,edge/edge/edge
S3,110,13,0.4,3,VIDEO,12.8,12.8,64.52802580290869,14.336000000000002,0.9803454519416156,54.47160277375194,44.0,7.142857142857142,0,regional/regional/regional
S3,110,13,0.4,4,CPU-OFF,3.2,3.2,40.14871780901392,3.5840000000000005,0.7965243895464529,145.93868868124775,64.0,80.35714285714285,0,central/central/central
S3,110,13,0.4,5,MQTT,0.8,0.8,58.450659138262864,0.8960000000000001,1.1644651940552775,68.07818472948375,64.0,2.6785714285714284,0,central/central/central
S3,111,13,0.4,1,BE-DL,8.0,8.0,76.35327623222335,8.96,1.5373994480064792,66.21380185858585,64.0,2.0,0,central/central/central
S3,111,13,0.4,2,YOLO,6.0,6.0,71.68364448987586,6.72,1.3585685747718286,45.04693614555782,26.0,16.07142857142857,0,edge/edge/edge
S3,111,13,0.4,3,VIDEO,12.8,12.8,48.24508028596437,14.336000000000002,0.6616195930463878,51.1684425545715,44.0,7.142857142857142,0,regional/regional/regional
S3,111,13,0.4,4,CPU-OFF,3.2,3.2,41.97175745368626,3.5840000000000005,0.8591899764667242,146.6261943728418,64.0,80.35714285714285,0,central/central/central
S3,111,13,0.4,5,MQTT,0.8,0.8,31.013869003027995,0.8960000000000001,0.6355048427446087,68.81228214019333,64.0,2.6785714285714284,0,central/central/central
S3,112,14,1.2,1,BE-DL,24.0,19.449870125250122,19.449870125250122,26.88,1.4920389918746915,66.67347137528508,64.0,2.0,1,central/central/central
S3,112,14,1.2,2,YOLO,18.0,18.0,25.055537320973965,20.160000000000004,0.2856492133636941,44.50246163274657,26.0,16.07142857142857,0,edge/edge/edge
S3,112,14,1.2,3,VIDEO,38.4,38.4,52.26978440560654,43.008,0.33877405769314556,54.26131598060707,44.0,7.142857142857142,0,regional/regional/regional
S3,112,14,1.2,4,CPU-OFF,9.6,9.6,9.79735058852028,10.752,1.0586751522490143,146.04484587326183,64.0,80.35714285714285,0,central/central/central
S3,112,14,1.2,5,MQTT,2.4,2.4,6.371783062888277,2.688,0.7320070639395833,68.04501155466569,64.0,2.6785714285714284,0,central/central/central
S3,113,14,1.2,1,BE-DL,24.0,15.627764305686544,15.627764305686544,26.88,0.514020388933831,68.0950154210552,64.0,2.0,1,central/central/central
S3,113,14,1.2,2,YOLO,18.0,18.0,25.68910664395454,20.160000000000004,0.2941097435709113,45.47073395081267,26.0,16.07142857142857,0,edge/edge/edge
S3,113,14,1.2,3,VIDEO,38.4,38.4,53.701018102881235,43.008,0.3940255842856208,52.64799493475593,44.0,7.142857142857142,0,regional/regional/regional
S3,113,14,1.2,4,CPU-OFF,9.6,9.6,9.750481162485011,10.752,0.9465162909263907,145.41362147090007,64.0,80.35714285714285,0,central/central/central
S3,113,14,1.2,5,MQTT,2.4,2.4,7.124942797337913,2.688,0.8225427002925679,67.98207669825872,64.0,2.6785714285714284,0,central/central/central
S3,114,14,1.2,1,BE-DL,24.0,24.0,25.678616197532904,26.88,1.1972598511091974,67.198625479351,64.0,2.0,0,central/central/central
S3,114,14,1.2,2,YOLO,18.0,18.0,27.32239080344926,20.160000000000004,0.2899830482843827,43.41049512055795,26.0,16.07142857142857,0,edge/edge/edge
S3,114,14,1.2,3,VIDEO,38.4,38.4,56.31396307484946,43.008,0.4292540358698845,53.36545264852453,44.0,7.142857142857142,0,regional/regional/regional
S3,114,14,1.2,4,CPU-OFF,9.6,9.6,27.691219603171657,10.752,2.150242704842039,146.55535578267748,64.0,80.35714285714285,0,central/central/central
S3,114,14,1.2,5,MQTT,2.4,2.4,15.128924674759308,2.688,1.1406819442659808,67.07718351036692,64.0,2.6785714285714284,0,central/central/central
S3,115,14,1.2,1,BE-DL,24.0,17.83702858256067,17.83702858256067,26.88,1.1236515037110035,66.44523743058237,64.0,2.0,1,central/central/central
S3,115,14,1.2,2,YOLO,18.0,18.0,24.98880871120595,20.160000000000004,0.2180713246815643,44.786996100110144,26.0,16.07142857142857,0,edge/edge/edge
S3,115,14,1.2,3,VIDEO,38.4,38.4,53.094253371158985,43.008,0.4144729113331447,51.66288961940093,44.0,7.142857142857142,0,regional/regional/regional
S3,115,14,1.2,4,CPU-OFF,9.6,9.6,10.837566225247997,10.752,1.3225792228834479,144.65981270425402,64.0,80.35714285714285,0,central/central/central
S3,115,14,1.2,5,MQTT,2.4,2.4,14.678253382513605,2.688,2.3519682678036515,68.62879891995685,64.0,2.6785714285714284,0,central/central/central
S3,116,14,1.2,1,BE-DL,24.0,24.0,27.01534903219991,26.88,0.6461725624827576,66.32298580514465,64.0,2.0,0,central/central/central
S3,116,14,1.2,2,YOLO,18.0,18.0,33.935201855846984,20.160000000000004,0.4506583987650334,44.09814858548935,26.0,16.07142857142857,0,edge/edge/edge
S3,116,14,1.2,3,VIDEO,38.4,38.4,64.55454243285958,43.008,0.5946855519529619,52.944945099995806,44.0,7.142857142857142,0,regional/regional/regional
S3,116,14,1.2,4,CPU-OFF,9.6,9.6,49.07907309495069,10.752,2.0485735995645133,144.40721634251446,64.0,80.35714285714285,0,central/central/central
S3,116,14,1.2,5,MQTT,2.4,2.4,39.660368349169325,2.688,1.696317226082973,69.35940939230713,64.0,2.6785714285714284,0,central/central/central
S3,117,14,1.2,1,BE-DL,24.0,24.0,26.441093232491617,26.88,1.2976246853214861,67.59956292050964,64.0,2.0,0,central/central/central
S3,117,14,1.2,2,YOLO,18.0,18.0,28.722478739946624,20.160000000000004,0.4334020977348204,44.45244147496694,26.0,16.07142857142857,0,edge/edge/edge
S3,117,14,1.2,3,VIDEO,38.4,38.4,55.37278258465437,43.008,0.3462120392349748,54.16034336670473,44.0,7.142857142857142,0,regional/regional/regional
S3,117,14,1.2,4,CPU-OFF,9.6,9.6,18.7481461612936,10.752,1.3198758303073863,147.08723068810994,64.0,80.35714285714285,0,central/central/central
S3,117,14,1.2,5,MQTT,2.4,2.4,19.739023995595534,2.688,1.616901296930722,67.42084669615076,64.0,2.6785714285714284,0,central/central/central
S3,118,14,1.2,1,BE-DL,24.0,24.0,89.6242387785376,26.88,1.8750536039252736,68.51595878259317,64.0,2.0,0,central/central/central
S3,118,14,1.2,2,YOLO,18.0,18.0,71.82097936840142,20.160000000000004,1.1659178429632338,43.98884579325713,26.0,16.07142857142857,0,edge/edge/edge
S3,118,14,1.2,3,VIDEO,38.4,38.4,110.24195462304262,43.008,1.4328804217408764,52.719368963921994,44.0,7.142857142857142,0,regional/regional/regional
S3,118,14,1.2,4,CPU-OFF,9.6,9.6,73.65891812053995,10.752,1.6776632506078206,146.47255553270196,64.0,80.35714285714285,0,central/central/central
S3,118,14,1.2,5,MQTT,2.4,2.4,92.12726615904138,2.688,2.154598959380617,68.01199284484787,64.0,2.6785714285714284,0,central/central/central
S3,119,14,1.2,1,BE-DL,24.0,24.0,70.92061044267643,26.88,1.294585955277216,68.78604889489381,64.0,2.0,0,central/central/central
S3,119,14,1.2,2,YOLO,18.0,18.0,97.3233985724224,20.160000000000004,1.637804338406177,45.54116848251931,26.0,16.07142857142857,0,edge/edge/edge
S3,119,14,1.2,3,VIDEO,38.4,38.4,162.6907882616567,43.008,2.4862154525802875,53.547734397857724,44.0,7.142857142857142,0,regional/regional/regional
S3,119,14,1.2,4,CPU-OFF,9.6,9.6,113.02099218032676,10.752,2.416467431902923,146.63937149267528,64.0,80.35714285714285,0,central/central/central
S3,119,14,1.2,5,MQTT,2.4,2.4,84.11859629627376,2.688,1.8056565468098762,69.36048892267637,64.0,2.6785714285714284,0,central/central/central
S3,120,15,1.2,1,BE-DL,24.0,24.0,49.5072838153304,26.88,0.8472806122827621,67.29246734404883,64.0,2.0,0,central/central/central
S3,120,15,1.2,2,YOLO,18.0,18.0,113.960907496157,20.160000000000004,2.0923611082439404,42.37152017034942,26.0,16.07142857142857,0,edge/edge/edge
S3,120,15,1.2,3,VIDEO,38.4,38.4,133.3706625257475,43.008,1.9026306130745723,54.442915158322556,44.0,7.142857142857142,0,regional/regional/regional
S3,120,15,1.2,4,CPU-OFF,9.6,9.6,103.53021035421123,10.752,2.2928043532321922,144.6438298676806,64.0,80.35714285714285,0,central/central/central
S3,120,15,1.2,5,MQTT,2.4,2.4,81.6897585189565,2.688,1.8213365309633922,69.86425788355368,64.0,2.6785714285714284,0,central/central/central
S3,121,15,1.2,1,BE-DL,24.0,24.0,83.70302860495876,26.88,1.6670839101144608,66.45973114691766,64.0,2.0,0,central/central/central
S3,121,15,1.2,2,YOLO,18.0,18.0,123.3434017432192,20.160000000000004,2.3419371439244836,42.9179028690877,26.0,16.07142857142857,0,edge/edge/edge
S3,121,15,1.2,3,VIDEO,38.4,38.4,111.69817875755597,43.008,1.4153804264865044,53.90979265335402,44.0,7.142857142857142,0,regional/regional/regional
S3,121,15,1.2,4,CPU-OFF,9.6,9.6,54.10532061416813,10.752,1.1545022676704515,145.71924014131443,64.0,80.35714285714285,0,central/central/central
S3,121,15,1.2,5,MQTT,2.4,2.4,70.07382308617787,2.688,1.5803234743672712,68.22191902467787,64.0,2.6785714285714284,0,central/central/central
S3,122,15,1.2,1,BE-DL,24.0,24.0,100.74731993249664,26.88,2.099713499874762,68.07128732066028,64.0,2.0,0,central/central/central
S3,122,15,1.2,2,YOLO,18.0,18.0,76.38869754929729,20.160000000000004,1.2492825767765792,44.82319514818914,26.0,16.07142857142857,0,edge/edge/edge
S3,122,15,1.2,3,VIDEO,38.4,38.4,130.619629656665,43.008,1.889431361608518,52.425898374490274,44.0,7.142857142857142,0,regional/regional/regional
S3,122,15,1.2,4,CPU-OFF,9.6,9.6,36.587569740845176,10.752,0.7508730922181248,146.06055048666923,64.0,80.35714285714285,0,central/central/central
S3,122,15,1.2,5,MQTT,2.4,2.4,34.51708728509558,2.688,0.7501420084579808,69.88393616707008,64.0,2.6785714285714284,0,central/central/central
S3,123,15,1.2,1,BE-DL,24.0,24.0,118.50972799084586,26.88,2.444235268843357,68.3849495036919,64.0,2.0,0,central/central/central
S3,123,15,1.2,2,YOLO,18.0,18.0,126.97103261567129,20.160000000000004,2.382991237329989,42.333296868404624,26.0,16.07142857142857,0,edge/edge/edge
S3,123,15,1.2,3,VIDEO,38.4,38.4,130.47988126162537,43.008,1.8252290171524033,52.34700319283812,44.0,7.142857142857142,0,regional/regional/regional
S3,123,15,1.2,4,CPU-OFF,9.6,9.6,27.392177570019527,10.752,0.5132229027527907,146.34273413619522,64.0,80.35714285714285,0,central/central/central
S3,123,15,1.2,5,MQTT,2.4,2.4,45.699434327949376,2.688,0.9854820524133671,68.22544897756731,64.0,2.6785714285714284,0,central/central/central
S3,124,15,1.2,1,BE-DL,24.0,24.0,104.17890702601916,26.88,2.2990874775196217,69.1853461305375,64.0,2.0,0,central/central/central
S3,124,15,1.2,2,YOLO,18.0,18.0,68.28143725704341,20.160000000000004,1.1114353309615472,42.796238370750146,26.0,16.07142857142857,0,edge/edge/edge
S3,124,15,1.2,3,VIDEO,38.4,38.4,104.95663792454576,43.008,1.3422869222350826,53.655529848391275,44.0,7.142857142857142,0,regional/regional/regional
S3,124,15,1.2,4,CPU-OFF,9.6,9.6,50.018523730456366,10.752,1.130567326358298,146.0872907618785,64.0,80.35714285714285,0,central/central/central
S3,124,15,1.2,5,MQTT,2.4,2.4,33.4405952752242,2.688,0.7631858051564496,69.24409837448152,64.0,2.6785714285714284,0,central/central/central
S3,125,15,1.2,1,BE-DL,24.0,24.0,52.23890828245453,26.88,1.1022870937503408,68.25531636005987,64.0,2.0,0,central/central/central
S3,125,15,1.2,2,YOLO,18.0,18.0,70.60065782426834,20.160000000000004,1.3073269667937766,45.4426197392708,26.0,16.07142857142857,0,edge/edge/edge
S3,125,15,1.2,3,VIDEO,38.4,38.4,84.10713213154816,43.008,0.9110819145761769,53.552647105117,44.0,7.142857142857142,0,regional/regional/regional
S3,125,15,1.2,4,CPU-OFF,9.6,9.6,42.77421176468054,10.752,1.0586716569921202,144.41350653025188,64.0,80.35714285714285,0,central/central/central
S3,125,15,1.2,5,MQTT,2.4,2.4,36.316558353423844,2.688,0.9339365515773269,66.78676975301022,64.0,2.6785714285714284,0,central/central/central
S3,126,15,1.2,1,BE-DL,24.0,24.0,28.98305660193578,26.88,0.680848326974298,69.33723541500324,64.0,2.0,0,central/central/central
S3,126,15,1.2,2,YOLO,18.0,18.0,41.91506427766927,20.160000000000004,0.7598773384317007,43.00165462113608,26.0,16.07142857142857,0,edge/edge/edge
S3,126,15,1.2,3,VIDEO,38.4,38.4,64.15632190427229,43.008,0.5313005822948266,52.748147860617536,44.0,7.142857142857142,0,regional/regional/regional
S3,126,15,1.2,4,CPU-OFF,9.6,9.6,25.197275982235166,10.752,0.8591899764667242,144.8495600383958,64.0,80.35714285714285,0,central/central/central
S3,126,15,1.2,5,MQTT,2.4,2.4,40.62424878411888,2.688,1.612678955782018,67.74638759114379,64.0,2.6785714285714284,0,central/central/central
S3,127,15,1.2,1,BE-DL,24.0,24.0,39.61468156413489,26.88,0.7523416950554589,66.31102265301259,64.0,2.0,0,central/central/central
S3,127,15,1.2,2,YOLO,18.0,18.0,62.4819687555298,20.160000000000004,1.0874970051917288,44.688817846717036,26.0,16.07142857142857,0,edge/edge/edge
S3,127,15,1.2,3,VIDEO,38.4,38.4,87.29982484675031,43.008,1.0099650327716354,54.53643201158803,44.0,7.142857142857142,0,regional/regional/regional
S3,127,15,1.2,4,CPU-OFF,9.6,9.6,53.753203346211514,10.752,1.3806114558569014,145.18153239917984,64.0,80.35714285714285,0,central/central/central
S3,127,15,1.2,5,MQTT,2.4,2.4,50.496187625879415,2.688,1.3459484724050401,67.45408935158561,64.0,2.6785714285714284,0,central/central/central
S3,128,16,1.2,1,BE-DL,24.0,24.0,35.29531130834604,26.88,0.5858727013654418,66.16848940929802,64.0,2.0,0,central/central/central
S3,128,16,1.2,2,YOLO,18.0,18.0,68.81854395543668,20.160000000000004,1.1804404673934534,45.50624893896961,26.0,16.07142857142857,0,edge/edge/edge
S3,128,16,1.2,3,VIDEO,38.4,38.4,107.68254422819741,43.008,1.4807042897709783,53.67456204384833,44.0,7.142857142857142,0,regional/regional/regional
S3,128,16,1.2,4,CPU-OFF,9.6,9.6,51.52312070495231,10.752,1.2261688314273698,146.16074515475404,64.0,80.35714285714285,0,central/central/central
S3,128,16,1.2,5,MQTT,2.4,2.4,92.02693991816416,2.688,2.3172708330822878,67.23215164062177,64.0,2.6785714285714284,0,central/central/central
S3,129,16,1.2,1,BE-DL,24.0,24.0,30.904254122425538,26.88,0.4718015514964211,67.14845661135054,64.0,2.0,0,central/central/central
S3,129,16,1.2,2,YOLO,18.0,18.0,68.2917750950179,20.160000000000004,1.1723390095615909,44.83663379423707,26.0,16.07142857142857,0,edge/edge/edge
S3,129,16,1.2,3,VIDEO,38.4,38.4,115.7051467045132,43.008,1.7019454812032342,54.00645716135491,44.0,7.142857142857142,0,regional/regional/regional
S3,129,16,1.2,4,CPU-OFF,9.6,9.6,53.9388172749208,10.752,1.2967112494848934,144.42453839448396,64.0,80.35714285714285,0,central/central/central
S3,129,16,1.2,5,MQTT,2.4,2.4,60.07200301103267,2.688,1.5145188839834032,68.60429113052929,64.0,2.6785714285714284,0,central/central/central
S3,130,16,1.2,1,BE-DL,24.0,24.0,54.53821791333294,26.88,1.058147155961034,67.05231112927096,64.0,2.0,0,central/central/central
S3,130,16,1.2,2,YOLO,18.0,18.0,60.71911327089737,20.160000000000004,0.9322313122209707,44.37578138215093,26.0,16.07142857142857,0,edge/edge/edge
S3,130,16,1.2,3,VIDEO,38.4,38.4,109.66874956522437,43.008,1.4802603976183701,54.30594812127207,44.0,7.142857142857142,0,regional/regional/regional
S3,130,16,1.2,4,CPU-OFF,9.6,9.6,103.2723265198366,10.752,2.5083399054686044,146.60431266837855,64.0,80.35714285714285,0,central/central/central
S3,130,16,1.2,5,MQTT,2.4,2.4,96.58735391474151,2.688,2.3519682678036506,68.63795750776492,64.0,2.6785714285714284,0,central/central/central
S3,131,16,1.2,1,BE-DL,24.0,24.0,40.96125031843011,26.88,0.7873531223529396,68.79590933436755,64.0,2.0,0,central/central/central
S3,131,16,1.2,2,YOLO,18.0,18.0,84.17509976733419,20.160000000000004,1.6981528645958428,42.54779528252643,26.0,16.07142857142857,0,edge/edge/edge
S3,131,16,1.2,3,VIDEO,38.4,38.4,83.71904789191751,43.008,0.9041403974041016,54.43367064170477,44.0,7.142857142857142,0,regional/regional/regional
S3,131,16,1.2,4,CPU-OFF,9.6,9.6,37.26782367400782,10.752,0.9072254512357132,147.6728480789447,64.0,80.35714285714285,0,central/central/central
S3,131,16,1.2,5,MQTT,2.4,2.4,49.40941387622708,2.688,1.309437858730716,68.9152579006238,64.0,2.6785714285714284,0,central/central/central
S3,132,16,1.2,1,BE-DL,24.0,24.0,57.34156025993603,26.88,1.1369663909483496,68.57946346135256,64.0,2.0,0,central/central/central
S3,132,16,1.2,2,YOLO,18.0,18.0,68.53181971148247,20.160000000000004,1.1392912286357677,42.567206049133475,26.0,16.07142857142857,0,edge/edge/edge
S3,132,16,1.2,3,VIDEO,38.4,38.4,99.8447472764624,43.008,1.2364715686963383,53.279483305125346,44.0,7.142857142857142,0,regional/regional/regional
S3,132,16,1.2,4,CPU-OFF,9.6,9.6,106.98925874313599,10.752,2.6197535419737514,147.21787053418927,64.0,80.35714285714285,0,central/central/central
S3,132,16,1.2,5,MQTT,2.4,2.4,96.1174160705918,2.688,2.35443522184649,67.48991542002639,64.0,2.6785714285714284,0,central/central/central
S3,133,16,1.2,1,BE-DL,24.0,24.0,83.29598905992957,26.88,1.688979582161697,68.81227330078269,64.0,2.0,0,central/central/central
S3,133,16,1.2,2,YOLO,18.0,18.0,106.04621423880616,20.160000000000004,1.9696945377333421,42.40913114234891,26.0,16.07142857142857,0,edge/edge/edge
S3,133,16,1.2,3,VIDEO,38.4,38.4,105.97581087416131,43.008,1.3044152804813496,53.60072598791401,44.0,7.142857142857142,0,regional/regional/regional
S3,133,16,1.2,4,CPU-OFF,9.6,9.6,69.61310850002506,10.752,1.5501215999768165,146.3753113454251,64.0,80.35714285714285,0,central/central/central
S3,133,16,1.2,5,MQTT,2.4,2.4,64.6489932624936,2.688,1.479664345598737,69.16116158592197,64.0,2.6785714285714284,0,central/central/central
S3,134,16,1.2,1,BE-DL,24.0,24.0,45.06070689080448,26.88,0.8685196915150944,68.88524705102157,64.0,2.0,0,central/central/central
S3,134,16,1.2,2,YOLO,18.0,18.0,66.11081238448779,20.160000000000004,1.1397585746803218,42.103534660179164,26.0,16.07142857142857,0,edge/edge/edge
S3,134,16,1.2,3,VIDEO,38.4,38.4,90.66585402327551,43.008,1.0583889075241384,53.66110887550271,44.0,7.142857142857142,0,regional/regional/regional
S3,134,16,1.2,4,CPU-OFF,9.6,9.6,98.32393871855024,10.752,2.5363684876843657,145.42344153564355,64.0,80.35714285714285,0,central/central/central
S3,134,16,1.2,5,MQTT,2.4,2.4,66.0022109036039,2.688,1.7061924149940781,68.0030716274057,64.0,2.6785714285714284,0,central/central/central
S3,135,16,1.2,1,BE-DL,24.0,24.0,61.36026307727579,26.88,1.0841547619532133,67.86878474012458,64.0,2.0,0,central/central/central
S3,135,16,1.2,2,YOLO,18.0,18.0,128.7544426551283,20.160000000000004,2.3514153406931912,44.22848415995727,26.0,16.07142857142857,0,edge/edge/edge
S3,135,16,1.2,3,VIDEO,38.4,38.4,164.24538417302534,43.008,2.5304021351550126,51.183432413696295,44.0,7.142857142857142,0,regional/regional/regional
S3,135,16,1.2,4,CPU-OFF,9.6,9.6,54.16839772836075,10.752,1.1005460895514503,146.77719510346196,64.0,80.35714285714285,0,central/central/central
S3,135,16,1.2,5,MQTT,2.4,2.4,49.7249277671103,2.688,1.046440625062601,69.99935308367336,64.0,2.6785714285714284,0,central/central/central
S3,136,17,1.2,1,BE-DL,24.0,24.0,24.895537789545013,26.88,1.793821283398016,67.9110970227432,64.0,2.0,0,central/central/central
S3,136,17,1.2,2,YOLO,18.0,18.0,27.39783582209886,20.160000000000004,0.4751353832673911,42.929486320068314,26.0,16.07142857142857,0,edge/edge/edge
S3,136,17,1.2,3,VIDEO,38.4,38.4,53.786086388843756,43.008,0.2984840241172806,51.8701743106189,44.0,7.142857142857142,0,regional/regional/regional
S3,136,17,1.2,4,CPU-OFF,9.6,9.6,17.142550504139745,10.752,1.8194371180376103,146.58590469032185,64.0,80.35714285714285,0,central/central/central
S3,136,17,1.2,5,MQTT,2.4,2.4,7.211551391503618,2.688,0.6091428664833846,66.77853361760918,64.0,2.6785714285714284,0,central/central/central
S3,137,17,1.2,1,BE-DL,24.0,24.0,47.2214010200689,26.88,1.3198199142069933,66.94174548899692,64.0,2.0,0,central/central/central
S3,137,17,1.2,2,YOLO,18.0,18.0,38.64503443610457,20.160000000000004,0.5564986023822938,44.18709328749176,26.0,16.07142857142857,0,edge/edge/edge
S3,137,17,1.2,3,VIDEO,38.4,38.4,67.73085844731042,43.008,0.6164670120502355,51.33533587416463,44.0,7.142857142857142,0,regional/regional/regional
S3,137,17,1.2,4,CPU-OFF,9.6,9.6,43.66566778127588,10.752,1.4891264686006476,146.6839813271677,64.0,80.35714285714285,0,central/central/central
S3,137,17,1.2,5,MQTT,2.4,2.4,32.978418229473824,2.688,1.1536666750767555,69.6303323161334,64.0,2.6785714285714284,0,central/central/central
S3,138,17,1.2,1,BE-DL,24.0,24.0,68.18256873458606,26.88,2.316624592156756,68.3037413502027,64.0,2.0,0,central/central/central
S3,138,17,1.2,2,YOLO,18.0,18.0,38.63892170954439,20.160000000000004,0.6041532693332614,43.069186239383896,26.0,16.07142857142857,0,edge/edge/edge
S3,138,17,1.2,3,VIDEO,38.4,38.4,64.57139996135214,43.008,0.5364222683997522,54.39698467703897,44.0,7.142857142857142,0,regional/regional/regional
S3,138,17,1.2,4,CPU-OFF,9.6,9.6,19.163479038807747,10.752,0.5849637386214603,146.35548137676233,64.0,80.35714285714285,0,central/central/central
S3,138,17,1.2,5,MQTT,2.4,2.4,31.259724424197213,2.688,1.1805774841094145,68.65054124620046,64.0,2.6785714285714284,0,central/central/central
S3,139,17,1.2,1,BE-DL,24.0,24.0,28.92910911012774,26.88,1.0987606820274483,67.61666404436177,64.0,2.0,0,central/central/central
S3,139,17,1.2,2,YOLO,18.0,18.0,31.550822022910406,20.160000000000004,0.5065079080685441,44.03804005751456,26.0,16.07142857142857,0,edge/edge/edge
S3,139,17,1.2,3,VIDEO,38.4,38.4,57.53392241247004,43.008,0.3977503130999734,51.41451549239639,44.0,7.142857142857142,0,regional/regional/regional
S3,139,17,1.2,4,CPU-OFF,9.6,9.6,13.916535117102354,10.752,0.6033072279669834,147.59272828066705,64.0,80.35714285714285,0,central/central/central
S3,139,17,1.2,5,MQTT,2.4,2.4,22.980792702452955,2.688,1.3789977996620006,69.80903616039885,64.0,2.6785714285714284,0,central/central/central
S3,140,17,1.2,1,BE-DL,24.0,17.892990501713196,17.892990501713196,26.88,1.6450799808243723,68.05323943751999,64.0,2.0,1,central/central/central
S3,140,17,1.2,2,YOLO,18.0,18.0,20.497371199619543,20.160000000000004,0.18,43.19018410096319,26.0,16.07142857142857,0,edge/edge/edge
S3,140,17,1.2,3,VIDEO,38.4,38.4,43.503551157615995,43.008,0.3326780979306228,52.3790558786188,44.0,7.142857142857142,0,regional/regional/regional
S3,140,17,1.2,4,CPU-OFF,9.6,7.7621309917278385,7.7621309917278385,10.752,0.7965243895464523,146.68361627094663,64.0,80.35714285714285,1,central/central/central
S3,140,17,1.2,5,MQTT,2.4,2.4,6.036286277009916,2.688,0.7802507899253618,69.0910035737425,64.0,2.6785714285714284,0,central/central/central
S3,141,17,1.2,1,BE-DL,24.0,17.362905220156886,17.362905220156886,26.88,1.9180888351318937,68.92165851092209,64.0,2.0,1,central/central/central
S3,141,17,1.2,2,YOLO,18.0,18.0,18.35839383536971,20.160000000000004,0.4013533942080166,44.98921546511496,26.0,16.07142857142857,0,edge/edge/edge
S3,141,17,1.2,3,VIDEO,38.4,36.22494667816451,36.22494667816451,43.008,0.18,53.58889346249206,44.0,7.142857142857142,1,regional/regional/regional
S3,141,17,1.2,4,CPU-OFF,9.6,6.115653750479221,6.115653750479221,10.752,0.5764185918067896,147.1865781977109,64.0,80.35714285714285,1,central/central/central
S3,141,17,1.2,5,MQTT,2.4,2.4,7.416691905519523,2.688,1.1685089044013772,69.0819251145569,64.0,2.6785714285714284,0,central/central/central
S3,142,17,1.2,1,BE-DL,24.0,24.0,58.50090768677778,26.88,1.1632846377328103,66.33281161400133,64.0,2.0,0,central/central/central
S3,142,17,1.2,2,YOLO,18.0,18.0,74.5144873360087,20.160000000000004,1.2894607347273355,44.14896303799895,26.0,16.07142857142857,0,edge/edge/edge
S3,142,17,1.2,3,VIDEO,38.4,38.4,101.55190086681067,43.008,1.2765547876149097,51.18673574477118,44.0,7.142857142857142,0,regional/regional/regional
S3,142,17,1.2,4,CPU-OFF,9.6,9.6,43.37295009344496,10.752,0.9781910763470422,147.30073436137084,64.0,80.35714285714285,0,central/central/central
S3,142,17,1.2,5,MQTT,2.4,2.4,63.623663846717236,2.688,1.550595608560192,67.34288566204593,64.0,2.6785714285714284,0,central/central/central
S3,143,17,1.2,1,BE-DL,24.0,24.0,35.327799751029076,26.88,0.5858727013654407,66.37309743634599,64.0,2.0,0,central/central/central
S3,143,17,1.2,2,YOLO,18.0,18.0,71.33990147970103,20.160000000000004,1.2454647304278388,43.36570618017195,26.0,16.07142857142857,0,edge/edge/edge
S3,143,17,1.2,3,VIDEO,38.4,38.4,104.9897664298433,43.008,1.4072342295915052,51.17468251292011,44.0,7.142857142857142,0,regional/regional/regional
S3,143,17,1.2,4,CPU-OFF,9.6,9.6,72.71548402723585,10.752,1.7854739124293322,145.06015353976963,64.0,80.35714285714285,0,central/central/central
S3,143,17,1.2,5,MQTT,2.4,2.4,56.01977821012921,2.688,1.397438135980924,67.19063383439548,64.0,2.6785714285714284,0,central/central/central
